VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
6940,14,51,0,98282.0,2023,38,141,0,1,0.0,0.0,10.0,254671742,366,31,53029971700.0
3384,18,124,0,98926.0,2024,8,19,0,1,0.0,0.0,13.0,274158839,180,8,53037975600.0
2140,26,422,0,98406.0,2024,43,83,0,1,0.0,0.0,27.0,267430299,404,19,53053060800.0
986,36,141,0,98248.0,2020,8,21,0,0,259.0,0.0,42.0,114345465,426,74,53073010503.0
843,26,34,0,98391.0,2023,8,21,0,1,0.0,0.0,31.0,236208836,263,73,53053070208.0
3653,16,198,0,98033.0,2024,0,168,0,1,0.0,0.0,45.0,275830208,280,73,53033022402.0
5332,26,418,0,98390.0,2022,35,42,0,1,0.0,0.0,31.0,227340585,295,73,53053073301.0
4261,30,35,0,98012.0,2018,39,97,0,0,215.0,0.0,44.0,281220943,281,72,53061052006.0
6134,36,28,0,98229.0,2020,29,109,1,2,22.0,0.0,40.0,166990715,384,74,53073000700.0
7615,16,351,0,98058.0,2023,17,85,0,1,0.0,0.0,11.0,227478737,248,73,53033029304.0
7172,17,37,0,98310.0,2016,8,146,0,0,82.0,0.0,23.0,100796146,432,72,53035091800.0
256,30,35,0,98021.0,2024,19,68,1,2,25.0,0.0,1.0,272359405,268,72,53061051922.0
69,16,477,0,98072.0,2022,19,161,1,2,22.0,0.0,45.0,214865234,259,73,53033032311.0
7212,30,230,0,98037.0,2024,17,91,0,1,0.0,0.0,32.0,271964542,304,72,53061051701.0
4181,17,37,0,98312.0,2018,39,97,0,0,215.0,0.0,35.0,205913648,449,72,53035080800.0
8302,16,138,0,98024.0,2022,20,53,0,1,0.0,0.0,5.0,220444094,222,73,53033032601.0
2124,16,19,0,98001.0,2025,31,92,0,1,0.0,0.0,30.0,272128762,287,73,53033029806.0
11029,30,243,0,98271.0,2023,5,78,0,1,0.0,0.0,38.0,253254368,262,72,53061052808.0
8813,36,281,0,98276.0,2024,20,148,1,0,34.0,0.0,42.0,260231835,328,74,53073010201.0
890,36,28,0,98225.0,2019,8,21,0,0,238.0,0.0,40.0,478573280,387,74,53073001203.0
5071,30,35,0,98012.0,2016,39,99,0,0,200.0,0.0,44.0,118452337,281,72,53061052007.0
11414,31,216,0,99019.0,2020,28,71,0,1,0.0,0.0,4.0,123299354,8,2,53063013204.0
2363,31,406,0,99207.0,2021,9,110,1,0,32.0,0.0,3.0,175533655,39,61,53063001500.0
1801,31,454,0,99037.0,2015,31,92,0,0,84.0,0.0,4.0,277204441,17,2,53063012402.0
5961,16,350,0,98053.0,2023,39,100,0,1,0.0,0.0,45.0,244189998,238,73,53033032315.0
6023,16,238,0,98038.0,2024,39,100,0,1,0.0,0.0,5.0,270033354,241,73,53033032010.0
4184,8,304,0,98843.0,2021,39,97,0,1,0.0,0.0,12.0,264322873,162,67,53017950101.0
1801,30,230,0,98036.0,2015,31,92,0,0,84.0,0.0,32.0,226654025,309,72,53061051402.0
4191,16,377,0,98146.0,2020,39,97,0,0,322.0,0.0,34.0,254619270,352,57,53033026801.0
6479,30,230,0,98036.0,2012,31,92,0,0,73.0,0.0,1.0,140301906,309,72,53061051931.0
11940,16,452,0,98070.0,2024,33,27,1,0,56.0,0.0,34.0,272044930,385,73,53033027702.0
3086,32,448,0,99181.0,2022,13,101,0,1,0.0,0.0,7.0,217944807,62,0,53065951100.0
5483,16,477,0,98072.0,2024,39,37,0,1,0.0,0.0,45.0,270132614,259,73,53033032326.0
11059,30,134,0,98203.0,2018,5,77,0,0,114.0,0.0,38.0,193779351,286,72,53061041000.0
4287,26,117,0,98328.0,2022,39,97,0,1,0.0,0.0,2.0,205409172,300,17,53053073006.0
4140,16,27,0,98007.0,2021,39,97,0,1,0.0,0.0,41.0,267627202,253,73,53033023604.0
5986,26,422,0,98444.0,2024,39,100,0,1,0.0,0.0,29.0,263180907,378,16,53053063501.0
4576,16,194,0,98030.0,2016,39,98,0,0,210.0,0.0,47.0,229126621,274,73,53033029508.0
6077,16,477,0,98072.0,2022,39,100,0,1,0.0,0.0,45.0,186919064,259,73,53033032326.0
6332,30,206,0,98258.0,2018,16,29,1,0,47.0,0.0,44.0,475454115,245,72,53061052603.0
10052,2,193,0,99337.0,2023,2,118,0,1,0.0,0.0,8.0,235786869,115,34,53005011506.0
4173,30,15,0,98223.0,2018,39,97,0,0,215.0,0.0,39.0,320088758,255,31,53061053510.0
1821,30,257,0,98012.0,2015,31,92,0,0,84.0,0.0,44.0,203704203,281,72,53061052006.0
5271,16,350,0,98052.0,2020,39,100,0,0,291.0,0.0,48.0,120420436,257,73,53033032313.0
4209,16,350,0,98052.0,2022,39,97,0,1,0.0,0.0,48.0,216668245,257,73,53033022803.0
1800,30,35,0,98012.0,2014,31,92,0,0,84.0,0.0,1.0,102190315,281,72,53061051934.0
6034,26,153,0,98332.0,2023,39,100,0,1,0.0,0.0,26.0,255322399,424,19,53053072506.0
6724,4,327,0,98363.0,2012,41,113,1,2,6.0,0.0,24.0,238429369,530,35,53009001500.0
6750,26,153,0,98332.0,2023,23,134,0,1,0.0,0.0,26.0,258920616,424,19,53053072506.0
6007,36,28,0,98225.0,2024,39,100,0,1,0.0,0.0,40.0,263156736,387,74,53073001203.0
6037,30,163,0,98252.0,2022,39,100,0,1,0.0,0.0,39.0,220864605,226,31,53061053606.0
6002,16,377,0,98119.0,2023,39,100,0,1,0.0,0.0,36.0,239953010,356,57,53033005902.0
7,16,377,0,98199.0,2023,19,161,1,2,21.0,0.0,36.0,235217251,367,57,53033005801.0
1795,22,386,0,98584.0,2013,31,92,0,0,75.0,0.0,35.0,237728711,520,22,53045960900.0
6039,32,2,0,99101.0,2024,39,100,0,1,0.0,0.0,7.0,270678803,66,0,53065950900.0
1255,31,407,0,99206.0,2012,8,159,1,0,35.0,0.0,4.0,305068284,22,52,53063012401.0
3193,30,35,0,98012.0,2024,13,101,0,1,0.0,0.0,44.0,276289338,281,72,53061052010.0
3619,30,257,0,98012.0,2023,27,47,0,1,0.0,0.0,44.0,262710766,281,72,53061052005.0
3172,16,187,0,98029.0,2023,13,101,0,1,0.0,0.0,5.0,260308324,234,73,53033032220.0
6006,16,377,0,98121.0,2023,39,100,0,1,0.0,0.0,36.0,249466346,343,57,53033008003.0
4231,16,377,0,98103.0,2020,39,97,0,0,322.0,0.0,43.0,4825558,349,57,53033005100.0
2142,31,407,0,99037.0,2024,43,83,0,1,0.0,0.0,4.0,269477799,17,2,53063013003.0
7489,30,479,0,98020.0,2023,17,85,0,1,0.0,0.0,32.0,231020464,360,72,53061050600.0
6053,16,477,0,98072.0,2022,39,100,0,1,0.0,0.0,45.0,218005805,259,73,53033032311.0
4027,26,306,0,98360.0,2023,5,163,1,0,30.0,0.0,31.0,225779270,275,73,53053070404.0
2495,26,370,0,98407.0,2024,9,110,1,0,32.0,0.0,27.0,269544334,401,50,53053060300.0
4223,2,193,0,99336.0,2020,39,97,0,0,322.0,0.0,8.0,132820075,114,34,53005010902.0
6026,5,450,0,98683.0,2023,39,100,0,1,0.0,0.0,17.0,262553098,396,36,53011041310.0
11272,33,298,0,98502.0,2017,27,17,0,0,87.0,0.0,35.0,260699134,501,72,53067011902.0
12913,30,230,0,98087.0,2023,44,164,0,1,0.0,0.0,21.0,230975902,305,72,53061041812.0
3109,16,187,0,98027.0,2021,13,101,0,1,0.0,0.0,5.0,182732084,239,73,53033032102.0
6022,26,34,0,98391.0,2023,39,100,0,1,0.0,0.0,31.0,257732674,263,73,53053070209.0
4051,16,377,0,98112.0,2021,5,162,1,2,17.0,0.0,43.0,263200171,314,57,53033007600.0
4106,26,422,0,98407.0,2023,39,97,0,1,0.0,0.0,27.0,224701662,401,19,53053060300.0
4727,36,28,0,98226.0,2023,39,98,0,1,0.0,0.0,42.0,253366648,398,74,53073000803.0
12868,30,35,0,98012.0,2023,44,26,0,1,0.0,0.0,21.0,238714668,281,72,53061051927.0
6010,30,230,0,98037.0,2023,39,100,0,1,0.0,0.0,32.0,255487319,304,72,53061051701.0
5156,30,15,0,98223.0,2018,39,99,0,0,238.0,0.0,39.0,475174374,255,31,53061053505.0
10711,16,477,0,98072.0,2018,5,3,1,2,14.0,54950.0,45.0,182270987,259,73,53033032307.0
1973,36,28,0,98225.0,2017,31,92,0,0,107.0,0.0,40.0,349928960,387,74,53073001102.0
6027,36,28,0,98229.0,2024,39,100,0,1,0.0,0.0,40.0,272700991,384,74,53073000902.0
4408,16,477,0,98072.0,2013,39,98,0,0,208.0,69900.0,45.0,214482425,259,73,53033032327.0
6012,3,466,0,98801.0,2025,39,100,0,1,0.0,0.0,12.0,275418965,166,66,53007960801.0
6952,27,148,0,98250.0,2023,41,23,0,1,0.0,0.0,40.0,232592909,510,26,53055960301.0
513,3,214,0,98826.0,2023,13,58,0,1,0.0,0.0,12.0,258924571,184,66,53007960203.0
6019,30,35,0,98012.0,2024,39,100,0,1,0.0,0.0,1.0,272103506,281,72,53061052107.0
4155,16,377,0,98102.0,2018,39,97,0,0,215.0,0.0,43.0,207434153,331,57,53033006600.0
2401,16,35,0,98011.0,2023,9,110,1,0,32.0,0.0,1.0,272547670,278,73,53033021701.0
4166,16,377,0,98188.0,2020,39,97,0,0,266.0,0.0,11.0,125868795,307,73,53033028200.0
4200,30,230,0,98037.0,2021,39,97,0,1,0.0,0.0,21.0,180079364,304,72,53061051928.0
6649,16,194,0,98042.0,2018,41,114,1,2,25.0,0.0,47.0,196583110,249,73,53033031800.0
6019,30,230,0,98037.0,2024,39,100,0,1,0.0,0.0,32.0,266026526,304,72,53061051702.0
8609,33,298,0,98506.0,2023,20,103,0,1,0.0,0.0,22.0,224577041,490,72,53067010200.0
8238,30,257,0,98012.0,2023,20,53,0,1,0.0,0.0,44.0,257618658,281,72,53061052005.0
3423,3,466,0,98801.0,2024,16,115,0,1,0.0,0.0,12.0,271633106,166,66,53007960801.0
6464,26,306,0,98360.0,2023,31,15,0,1,0.0,0.0,2.0,233569934,275,73,53053070404.0
939,16,350,0,98053.0,2023,8,20,0,1,0.0,0.0,45.0,262511959,238,73,53033032332.0
5277,26,413,0,98388.0,2020,39,100,0,0,291.0,0.0,28.0,114929034,427,51,53053072109.0
148,26,117,0,98328.0,2024,19,68,1,2,25.0,0.0,2.0,267425791,300,17,53053073005.0
946,28,380,0,98284.0,2020,8,21,0,0,259.0,0.0,39.0,127254151,293,72,53057951502.0
7632,33,203,0,98503.0,2024,17,85,0,1,0.0,0.0,22.0,273832982,481,72,53067011625.0
6330,4,383,0,98382.0,2020,16,29,1,0,47.0,0.0,24.0,256414644,519,35,53009002302.0
4096,30,15,0,98223.0,2022,39,97,0,1,0.0,0.0,39.0,208616558,255,72,53061053507.0
4242,16,27,0,98004.0,2023,39,97,0,1,0.0,0.0,48.0,252532311,270,73,53033024002.0
6946,5,22,0,98604.0,2023,38,141,0,1,0.0,0.0,18.0,258856664,408,36,53011040415.0
6947,31,406,0,99217.0,2024,38,141,0,1,0.0,0.0,3.0,269864171,31,61,53063014400.0
8319,30,411,0,98292.0,2024,20,53,0,1,0.0,0.0,10.0,276989604,358,31,53061053101.0
1906,36,28,0,98229.0,2019,31,92,0,0,150.0,0.0,42.0,213667716,384,74,53073000700.0
2169,30,119,0,98020.0,2023,43,83,0,1,0.0,0.0,32.0,230756998,360,72,53061050800.0
6050,26,317,0,98446.0,2023,39,100,0,1,0.0,0.0,29.0,254664462,361,19,53053071412.0
9913,31,308,0,99027.0,2022,2,119,1,2,23.0,0.0,4.0,197405344,9,2,53063013201.0
1911,30,134,0,98208.0,2018,31,92,0,0,151.0,0.0,1.0,290549430,269,72,53061052114.0
4674,30,35,0,98021.0,2022,39,98,0,1,0.0,0.0,1.0,187621787,268,72,53061051926.0
5932,16,373,0,98075.0,2022,39,100,0,1,0.0,0.0,41.0,192901593,240,73,53033032218.0
6037,26,153,0,98332.0,2022,39,100,0,1,0.0,0.0,26.0,216541909,424,19,53053072506.0
11050,22,386,0,98584.0,2023,5,78,0,1,0.0,0.0,35.0,226146819,520,22,53045960800.0
12877,30,269,0,98275.0,2023,44,26,0,1,0.0,0.0,21.0,258000011,308,72,53061041301.0
8929,26,422,0,98418.0,2022,32,117,0,1,0.0,0.0,27.0,219003592,379,19,53053062400.0
4805,30,41,0,98036.0,2015,39,98,0,0,208.0,0.0,1.0,227422520,309,72,53061051913.0
6026,36,281,0,98276.0,2023,39,100,0,1,0.0,0.0,42.0,258177846,328,74,53073010201.0
1807,35,458,0,99362.0,2013,31,92,0,0,75.0,0.0,16.0,193250431,88,64,53071920500.0
1006,30,243,0,98271.0,2014,8,159,1,0,38.0,0.0,38.0,171517986,262,72,53061052803.0
9962,16,35,0,98011.0,2020,2,120,1,2,20.0,0.0,1.0,233617247,278,73,53033021803.0
6077,10,319,0,99301.0,2022,39,100,0,1,0.0,0.0,9.0,218041813,112,39,53021020607.0
2008,26,422,0,98418.0,2022,31,92,0,1,0.0,0.0,27.0,209786993,379,19,53053061800.0
4798,36,28,0,98226.0,2015,39,98,0,0,208.0,0.0,40.0,233835822,398,74,53073000804.0
11728,4,383,0,98382.0,2023,33,111,1,2,18.0,0.0,24.0,268243384,519,35,53009002301.0
10829,30,134,0,98201.0,2017,5,77,1,0,97.0,0.0,38.0,127375615,279,72,53061041500.0
4140,26,118,0,98371.0,2021,39,97,0,1,0.0,0.0,31.0,172299536,311,73,53053940009.0
1244,30,261,0,98272.0,2011,8,159,1,0,35.0,0.0,39.0,108619885,228,72,53061052203.0
5176,16,477,0,98072.0,2020,39,99,0,0,289.0,0.0,45.0,261232429,259,73,53033032320.0
4179,26,207,0,98391.0,2024,39,97,0,1,0.0,0.0,31.0,273646453,263,73,53053070314.0
4042,22,176,0,98548.0,2020,5,162,1,2,17.0,0.0,35.0,211888029,522,22,53045960201.0
4237,30,119,0,98026.0,2018,39,97,0,0,215.0,0.0,21.0,255581021,325,72,53061050102.0
2560,27,225,0,98261.0,2016,11,1,0,0,84.0,0.0,40.0,304426048,500,26,53055960502.0
8766,30,230,0,98037.0,2017,20,145,0,0,93.0,32250.0,32.0,119615520,304,72,53061051802.0
8506,30,230,0,98036.0,2019,20,103,0,0,239.0,0.0,1.0,102980272,309,72,53061051931.0
5336,26,210,0,98439.0,2024,35,42,0,1,0.0,0.0,28.0,268146504,407,73,53053072000.0
5907,16,477,0,98072.0,2024,39,99,0,1,0.0,0.0,45.0,263275778,259,73,53033032307.0
5922,16,284,0,98045.0,2024,39,100,0,1,0.0,0.0,5.0,272268804,217,73,53033032705.0
6895,30,395,0,98296.0,2021,41,129,1,0,42.0,0.0,44.0,252620203,258,72,53061052121.0
10708,31,406,0,99206.0,2019,5,3,1,2,15.0,55700.0,4.0,477903366,22,52,53063011600.0
5334,26,210,0,98439.0,2024,35,42,0,1,0.0,0.0,28.0,276304227,407,73,53053072000.0
6466,16,351,0,98059.0,2011,31,92,0,0,73.0,0.0,5.0,196274914,260,73,53033031904.0
5303,14,51,0,98282.0,2020,39,100,0,0,291.0,0.0,10.0,110361345,366,31,53029971700.0
6038,26,118,0,98371.0,2023,39,100,0,1,0.0,0.0,31.0,256138410,311,73,53053940009.0
10790,30,269,0,98275.0,2015,5,77,1,0,72.0,0.0,21.0,100024515,308,72,53061041301.0
6034,30,230,0,98037.0,2023,39,100,0,1,0.0,0.0,32.0,256378650,304,72,53061051802.0
5284,37,340,0,99163.0,2021,39,100,0,1,0.0,0.0,9.0,167438134,16,0,53075000201.0
8853,35,458,0,99362.0,2025,20,148,1,0,34.0,0.0,16.0,276164661,88,64,53071920901.0
4233,20,63,0,98532.0,2022,39,97,0,1,0.0,0.0,20.0,264973593,508,73,53041971100.0
1000,8,114,0,98802.0,2012,8,159,1,0,35.0,0.0,12.0,113233564,164,67,53017950600.0
1409,16,19,0,98001.0,2013,8,159,1,0,38.0,0.0,47.0,149948837,287,73,53033029901.0
12063,28,36,0,98232.0,2021,43,83,0,1,0.0,0.0,40.0,193097789,365,72,53057950802.0
4133,14,51,0,98282.0,2023,39,97,0,1,0.0,0.0,10.0,254058423,366,31,53029971500.0
6014,30,35,0,98021.0,2023,39,100,0,1,0.0,0.0,1.0,240125028,268,72,53061051937.0
6038,30,35,0,98012.0,2023,39,100,0,1,0.0,0.0,21.0,224099508,281,72,53061051927.0
5935,16,350,0,98052.0,2025,39,100,0,1,0.0,0.0,45.0,277507429,257,73,53033032321.0
12715,16,477,0,98072.0,2022,44,165,1,2,18.0,0.0,45.0,192239855,259,73,53033032320.0
5662,36,28,0,98226.0,2023,35,123,0,1,0.0,0.0,40.0,259019624,398,74,53073000101.0
13456,26,153,0,98335.0,2025,44,165,1,0,35.0,0.0,26.0,273690966,423,19,53053072507.0
5478,30,261,0,98272.0,2024,39,37,0,1,0.0,0.0,39.0,270166802,228,72,53061052203.0
756,16,377,0,98101.0,2017,8,21,0,0,238.0,0.0,36.0,213003549,342,57,53033008101.0
5532,16,477,0,98072.0,2021,44,136,1,2,22.0,0.0,45.0,172367016,259,73,53033032321.0
7259,26,422,0,98405.0,2024,17,155,1,0,33.0,0.0,27.0,258781827,391,19,53053061300.0
12249,30,35,0,98012.0,2016,43,38,0,0,83.0,0.0,1.0,253536860,281,72,53061052009.0
2697,26,402,0,98375.0,2016,13,63,1,2,19.0,0.0,2.0,478098442,317,19,53053073126.0
4238,26,404,0,98387.0,2019,39,97,0,0,220.0,0.0,29.0,270137451,373,15,53053071409.0
6022,16,238,0,98038.0,2023,39,100,0,1,0.0,0.0,5.0,223920756,241,73,53033032010.0
3826,5,450,0,98683.0,2024,24,30,1,2,28.0,0.0,18.0,272786832,396,36,53011041328.0
2162,26,422,0,98404.0,2024,43,83,0,1,0.0,0.0,27.0,277747732,375,19,53053940007.0
6013,31,406,0,99223.0,2022,39,100,0,1,0.0,0.0,3.0,208656066,32,61,53063004602.0
4151,30,35,0,98012.0,2023,39,97,0,1,0.0,0.0,1.0,230258633,281,72,53061051935.0
669,26,418,0,98390.0,2022,13,58,0,1,0.0,0.0,31.0,212165936,295,73,53053073301.0
5303,16,350,0,98052.0,2020,39,100,0,0,291.0,0.0,45.0,128783658,257,73,53033032321.0
323,26,404,0,98387.0,2013,13,25,1,2,19.0,0.0,28.0,165222298,373,19,53053071414.0
8134,10,319,0,99301.0,2024,20,54,0,1,0.0,0.0,16.0,272847235,112,39,53021020504.0
5941,5,52,0,98607.0,2023,39,100,0,1,0.0,0.0,18.0,262058919,368,36,53011040605.0
5339,26,210,0,98439.0,2024,35,42,0,1,0.0,0.0,28.0,278357516,407,73,53053072000.0
1874,27,148,0,98250.0,2025,31,92,0,1,0.0,0.0,40.0,272280963,510,26,53055960302.0
12628,26,44,0,98321.0,2019,44,166,1,2,17.0,0.0,31.0,476692380,236,73,53053070206.0
2031,26,153,0,98335.0,2019,31,92,0,0,150.0,0.0,26.0,262882322,423,19,53053072408.0
5277,16,350,0,98052.0,2020,39,100,0,0,291.0,0.0,45.0,124620667,257,73,53033032322.0
6034,16,377,0,98199.0,2023,39,100,0,1,0.0,0.0,36.0,228649214,367,57,53033005700.0
1977,16,138,0,98024.0,2017,31,92,0,0,107.0,0.0,5.0,141243399,222,73,53033032500.0
6019,30,267,0,98043.0,2024,39,100,0,1,0.0,0.0,1.0,272723034,321,72,53061051100.0
7639,14,92,0,98239.0,2024,17,85,0,1,0.0,0.0,10.0,274958246,458,72,53029971000.0
3107,26,422,0,98402.0,2023,13,101,0,1,0.0,0.0,27.0,262954751,380,19,53053061602.0
13470,14,289,0,98277.0,2024,10,72,1,0,32.0,0.0,10.0,276439446,445,72,53029970900.0
430,33,298,0,98501.0,2022,13,51,1,0,38.0,0.0,35.0,224612503,492,72,53067011720.0
8125,31,216,0,99019.0,2024,20,54,0,1,0.0,0.0,4.0,270762915,8,2,53063013203.0
6010,35,458,0,99362.0,2023,39,100,0,1,0.0,0.0,16.0,231050550,88,64,53071920901.0
6962,33,484,0,98597.0,2023,41,23,0,1,0.0,0.0,20.0,235807260,429,72,53067012510.0
4900,16,477,0,98072.0,2018,39,99,0,0,238.0,0.0,45.0,110076200,259,73,53033032327.0
5804,16,32,0,98010.0,2024,39,99,0,1,0.0,0.0,5.0,273783814,233,73,53033031603.0
1905,36,28,0,98225.0,2018,31,92,0,0,151.0,0.0,40.0,476540578,387,74,53073000501.0
924,30,134,0,98208.0,2023,8,20,0,1,0.0,0.0,1.0,240756939,269,72,53061052114.0
5267,16,113,0,98019.0,2020,39,100,0,0,291.0,0.0,45.0,124608571,230,73,53033032402.0
4882,30,395,0,98290.0,2018,39,99,0,0,238.0,0.0,39.0,475899532,250,31,53061053606.0
6037,16,32,0,98010.0,2022,39,100,0,1,0.0,0.0,5.0,199317177,233,73,53033031603.0
5268,2,355,0,99352.0,2021,39,100,0,1,0.0,0.0,8.0,272751230,118,12,53005010819.0
7117,32,353,0,99167.0,2025,41,129,1,0,42.0,0.0,7.0,274502168,81,0,53065950102.0
1627,26,404,0,98387.0,2023,7,93,0,1,0.0,0.0,29.0,264958725,373,19,53053071411.0
5272,17,20,0,98110.0,2021,39,100,0,1,0.0,0.0,23.0,179801275,405,72,53035090901.0
976,30,119,0,98020.0,2020,8,21,0,0,259.0,0.0,32.0,132772489,360,72,53061050800.0
5031,3,64,0,98816.0,2017,39,99,0,0,200.0,0.0,12.0,319017093,151,66,53007960302.0
7634,16,347,0,98051.0,2024,17,85,0,1,0.0,0.0,5.0,272921988,229,73,53033031501.0
2694,5,22,0,98604.0,2013,13,63,1,2,19.0,0.0,17.0,195189662,408,36,53011040408.0
6934,26,153,0,98332.0,2023,38,141,0,1,0.0,0.0,26.0,271862433,424,19,53053072506.0
932,28,266,0,98273.0,2021,8,21,0,1,0.0,0.0,40.0,156670650,340,72,53057952200.0
6240,16,377,0,98122.0,2019,38,33,1,2,17.0,0.0,37.0,310939191,320,57,53033007901.0
2715,26,404,0,98387.0,2018,13,63,1,2,21.0,0.0,2.0,120263398,373,19,53053073005.0
7640,26,422,0,98407.0,2024,17,85,0,1,0.0,0.0,27.0,267779102,401,19,53053060300.0
5323,26,418,0,98390.0,2022,35,42,0,1,0.0,0.0,31.0,224497654,295,73,53053073301.0
5482,16,32,0,98010.0,2024,39,37,0,1,0.0,0.0,5.0,273174373,233,73,53033031603.0
8535,26,422,0,98403.0,2022,20,103,1,2,26.0,0.0,27.0,186585829,386,19,53053060600.0
6283,30,257,0,98012.0,2018,16,29,1,0,47.0,0.0,44.0,226037689,281,72,53061052008.0
7570,4,383,0,98382.0,2022,17,85,0,1,0.0,0.0,24.0,207863736,519,35,53009001902.0
87,12,173,0,99135.0,2024,19,161,1,2,21.0,0.0,13.0,259772425,113,71,53025010100.0
4210,30,15,0,98223.0,2023,39,97,0,1,0.0,0.0,39.0,224678681,255,31,53061053507.0
5242,30,395,0,98296.0,2021,39,100,0,1,0.0,0.0,1.0,170568933,258,72,53061052113.0
8588,30,411,0,98292.0,2023,20,103,0,1,0.0,0.0,10.0,253851097,358,31,53061053201.0
6750,30,134,0,98208.0,2023,23,134,0,1,0.0,0.0,1.0,260887553,269,72,53061052114.0
4189,16,35,0,98011.0,2018,39,97,0,0,215.0,0.0,1.0,330853645,278,73,53033021802.0
12923,16,351,0,98059.0,2023,44,164,0,1,0.0,0.0,5.0,224449263,260,73,53033025006.0
4115,31,407,0,99037.0,2023,39,97,0,1,0.0,0.0,4.0,260026903,17,2,53063013002.0
8167,16,192,0,98028.0,2024,20,54,0,1,0.0,0.0,46.0,264761605,296,73,53033021702.0
7347,30,230,0,98087.0,2022,17,91,0,1,0.0,0.0,21.0,172309126,305,72,53061041816.0
1134,26,146,0,98333.0,2018,8,159,1,0,53.0,0.0,26.0,476336514,448,19,53053072410.0
5275,36,28,0,98225.0,2020,39,100,0,0,291.0,0.0,42.0,110478525,387,74,53073000301.0
4209,31,407,0,99206.0,2022,39,97,0,1,0.0,0.0,4.0,195249848,22,52,53063012401.0
3517,14,147,0,98249.0,2018,27,67,1,2,8.0,0.0,10.0,262368949,406,72,53029971900.0
10161,26,153,0,98335.0,2019,2,39,0,0,204.0,0.0,26.0,478452712,423,19,53053072409.0
5925,31,407,0,99037.0,2023,39,100,0,1,0.0,0.0,4.0,229725520,17,2,53063013003.0
3943,16,350,0,98052.0,2024,5,163,1,0,39.0,0.0,48.0,256375332,257,73,53033022803.0
4262,26,210,0,98498.0,2019,39,97,0,0,220.0,0.0,28.0,334703694,417,73,53053072000.0
6033,16,187,0,98027.0,2022,39,100,0,1,0.0,0.0,5.0,196224052,239,73,53033032104.0
4549,36,28,0,98226.0,2017,39,98,0,0,210.0,0.0,42.0,349076864,398,74,53073000803.0
4206,26,422,0,98407.0,2019,39,97,0,0,220.0,0.0,27.0,203479111,401,19,53053060400.0
4788,26,445,0,98466.0,2015,39,98,0,0,208.0,0.0,28.0,240458872,411,19,53053072309.0
1824,30,269,0,98275.0,2014,31,92,0,0,84.0,0.0,21.0,136113995,308,72,53061041301.0
4241,26,422,0,98404.0,2022,39,97,0,1,0.0,0.0,27.0,185978173,375,19,53053063301.0
5331,26,418,0,98390.0,2022,35,42,0,1,0.0,0.0,31.0,229623432,295,73,53053073301.0
13047,30,243,0,98271.0,2023,44,166,1,0,32.0,0.0,38.0,261421828,262,72,53061053102.0
4241,16,377,0,98101.0,2022,39,97,0,1,0.0,0.0,43.0,205648810,342,57,53033007302.0
4133,16,130,0,98022.0,2023,39,97,0,1,0.0,0.0,31.0,259934685,232,73,53033031302.0
5953,31,406,0,99208.0,2023,39,100,0,1,0.0,0.0,7.0,258750152,45,2,53063010303.0
8900,30,230,0,98037.0,2024,20,143,1,0,32.0,0.0,21.0,261920480,304,72,53061051927.0
5936,16,19,0,98092.0,2022,39,100,0,1,0.0,0.0,31.0,199197281,267,73,53033031204.0
5278,16,377,0,98107.0,2021,39,100,0,1,0.0,0.0,36.0,166122477,364,57,53033003301.0
11577,16,19,0,98092.0,2022,33,151,0,1,0.0,0.0,31.0,205271608,267,73,53033031204.0
2221,16,377,0,98133.0,2023,43,83,0,1,0.0,0.0,46.0,229463426,346,57,53033000300.0
7581,36,28,0,98229.0,2024,17,85,0,1,0.0,0.0,40.0,272235414,384,74,53073000902.0
6073,31,406,0,99201.0,2022,39,100,0,1,0.0,0.0,3.0,228555967,40,61,53063002300.0
6935,26,422,0,98405.0,2024,38,141,0,1,0.0,0.0,27.0,268164816,391,19,53053061300.0
3207,26,370,0,98407.0,2025,8,50,0,1,0.0,0.0,27.0,274934355,401,50,53053060300.0
6005,18,124,0,98926.0,2022,39,100,0,1,0.0,0.0,13.0,203287017,180,8,53037975500.0
4265,26,207,0,98391.0,2022,39,97,0,1,0.0,0.0,31.0,218358325,263,73,53053070307.0
4001,16,27,0,98008.0,2016,5,163,1,2,14.0,0.0,48.0,176623982,252,73,53033023403.0
701,28,266,0,98274.0,2023,13,58,0,1,0.0,0.0,10.0,240459229,330,72,53057951200.0
10835,30,119,0,98020.0,2017,5,77,1,0,97.0,0.0,32.0,100805078,360,72,53061050700.0
6931,37,340,0,99163.0,2024,38,141,0,1,0.0,0.0,9.0,273435746,16,0,53075000601.0
6002,30,15,0,98223.0,2023,39,100,0,1,0.0,0.0,39.0,251318602,255,72,53061053507.0
1331,30,134,0,98204.0,2017,8,159,1,0,53.0,0.0,38.0,4627612,302,72,53061041906.0
1821,31,62,0,99003.0,2015,31,92,0,0,84.0,0.0,7.0,231501588,28,24,53063010305.0
6001,30,206,0,98258.0,2022,39,100,0,1,0.0,0.0,44.0,192506674,245,72,53061052603.0
4323,26,422,0,98418.0,2024,39,97,0,1,0.0,0.0,27.0,273882031,379,19,53053062501.0
